CODARCO;CODVIA;NOMEVIA;NUMQUART;Quartiere;Da;A;COD_NODO1;COD_NODO2;DATA_ISTIT;LUNGHEZ;CIVICO_MIN;ESPONENTE_;CIVICO_MAS;ESPONENTE0;CIVICO_MI0;ESPONENTE1;CIVICO_MA0;ESPONENTE2;Geo Point;Geo Shape;Codice nazionale Anncsu strada;NOME_PULITO;GENERE;PERSONA_ID
4129;20120;VIA DI SESTO;15;Santo Stefano;VIA DI SABBIUNO;VIA DI SESTO;3936;3939;1993-11-24;2105.0;8;;20;;;;;;44.42386554904221, 11.326196142192755;"{""coordinates"": [[11.314342514009573, 44.42143185303993], [11.314552531037464, 44.4214068980345], [11.314649756360392, 44.42140075853836], [11.31473099026289, 44.42139493420365], [11.314914919837616, 44.4213745316834], [11.315039049688048, 44.42136513647813], [11.315248471773122, 44.421348987878936], [11.315316421216787, 44.421338228993825], [11.315540010914157, 44.421327437203125], [11.315743130387421, 44.42131392728244], [11.316062476271563, 44.42129702375916], [11.31613876881746, 44.42129109160968], [11.316470875135288, 44.42127635877586], [11.316636783320739, 44.42126500674893], [11.316830235705696, 44.42124624444123], [11.31700447416687, 44.421224450755965], [11.31727354601867, 44.42120530522912], [11.317521816586105, 44.42118428566558], [11.317657567154118, 44.42117525488083], [11.317698992778281, 44.421176124364536], [11.317765115227864, 44.42117763576103], [11.31792754709434, 44.42119942829859], [11.3180092548763, 44.4212125966741], [11.31830214121902, 44.421272818976135], [11.318427397048874, 44.421300497279326], [11.318699679001451, 44.42136284751429], [11.318786492723452, 44.4214044231259], [11.318910469201114, 44.421460089220204], [11.318976462969886, 44.42149867558063], [11.319037957525452, 44.42154419533949], [11.319112719299739, 44.421623106581386], [11.319199276691553, 44.42173885119218], [11.319249623688062, 44.42180455625129], [11.319323064319077, 44.42187037728207], [11.31936296207634, 44.42189294666069], [11.319493588784463, 44.42193536009396], [11.320158169228872, 44.42213631712379], [11.320645526205363, 44.42228326486068], [11.321260778197328, 44.42246410690084], [11.321829263951493, 44.422609390901954], [11.322311621434908, 44.422730766536695], [11.322633727312011, 44.422804634525484], [11.322717800707224, 44.42281718422241], [11.322809729434617, 44.42282729634588], [11.322876814970936, 44.42283277336812], [11.322950229414342, 44.42283755439941], [11.323107139904316, 44.42284062729112], [11.323215391290262, 44.42284070203408], [11.323309062761641, 44.422834240362654], [11.323495634309195, 44.422822457824495], [11.323831986584148, 44.422773956104024], [11.324213085210667, 44.42272134643923], [11.324611850464526, 44.422683752338855], [11.324833169777847, 44.422714779005055], [11.32508503850411, 44.42281449468874], [11.325319248548071, 44.42295704415695], [11.325660560660857, 44.42317801229847], [11.325897283938465, 44.423353441175244], [11.325995147708499, 44.42341210730064], [11.326126827248903, 44.4234700843096], [11.32626166641506, 44.4235158701705], [11.326460271535058, 44.42355340632598], [11.326867403833159, 44.42360403114246], [11.327158068280758, 44.42367610546812], [11.32763524851874, 44.42384661968827], [11.328471605222969, 44.42413893186189], [11.328609683038207, 44.42420544506962], [11.329255987163458, 44.42455362746832], [11.32950075321852, 44.42468729233832], [11.32971560441701, 44.4247990334727], [11.329904970926457, 44.42486409328736], [11.330551261955891, 44.42507315018768], [11.330907955121411, 44.42516291659808], [11.331266496360994, 44.42523878903002], [11.331504851832351, 44.42527203859073], [11.33180611489496, 44.42530574923766], [11.332155821340384, 44.425407069843835], [11.33241728481885, 44.425493150267705], [11.3326936090084, 44.42558960360496], [11.332962968120407, 44.42569568743129], [11.333061273965814, 44.42575224080452], [11.333172102382287, 44.425835240094806], [11.333264425794992, 44.425921705415945], [11.333413027947872, 44.42608920576017], [11.333478424542717, 44.42614744873636], [11.333556317245721, 44.42619517318695], [11.333619343494744, 44.42622984151309], [11.333749198648336, 44.42628676665655], [11.333888797897993, 44.42633630830553], [11.334111197218524, 44.42641292041034], [11.334266971997, 44.42647240291742], [11.334531235827619, 44.42659232528798], [11.334879282989858, 44.42679992101347], [11.33491591413429, 44.4268197248978], [11.335048891496129, 44.42688274252398], [11.335741844965602, 44.4271469741244], [11.336207737694808, 44.42736139126766], [11.336435460141526, 44.42746358351665], [11.336553504161287, 44.42751150143928], [11.336815515697715, 44.42761092949037], [11.336870940123251, 44.42763445326275], [11.336952095501443, 44.427692362635604], [11.336967729355479, 44.427760877031595], [11.336965210094732, 44.42784107040147], [11.336959684024102, 44.4280260984323], [11.336991359910122, 44.42813743423094], [11.337040356847053, 44.42820707515136], [11.337089679992784, 44.42825149288561], [11.337162288540796, 44.428284072505015], [11.33723870686097, 44.4283123158138], [11.337337958630057, 44.42831738682833]], ""type"": ""LineString""}";759432;DI SESTO;Toponimo;70f19b24df7d9666e9597942d383400c
3789;57730;VIA DEL TIPOGRAFO;14;San Donato - San Vitale;VIA DEL MURATORE;VIA DEL TIPOGRAFO;15683;15684;1991-10-21;260.0;2;;12;D;1;;7;;44.50070069037673, 11.412076507769525;"{""coordinates"": [[11.4135728632364, 44.50022775622864], [11.410580152302648, 44.50117362452483]], ""type"": ""LineString""}";759268;DEL TIPOGRAFO;Toponimo;1c00aacfe1a3223454011ff51540ad4a
3520;18400;VIA CRISTOFORO DA BOLOGNA;12;Navile;VIA ERBOSA;VIA ALCESTE GIOVANNINI;10655;10656;1991-10-21;141.0;16;;22;;19;;29;;44.518945786189114, 11.340197553006158;"{""coordinates"": [[11.341079924313412, 44.51889547689382], [11.339315181698904, 44.518996095484404]], ""type"": ""LineString""}";759086;CRISTOFORO DA BOLOGNA;Male;4feaa222fa24c5686d77bc3ccaf62524
5056;43830;VIA RINO PANCALDI;14;San Donato - San Vitale;VIA GIUSEPPE MASSARENTI;VIA RINO PANCALDI;13031;6496;1991-10-21;118.0;4;;6;;1;;7;2A;44.49330200424981, 11.361997520436287;"{""coordinates"": [[11.362176287429827, 44.49381557251174], [11.362095487280968, 44.49358848885079], [11.361920308841508, 44.49307149416333], [11.361815266135538, 44.49278969902428]], ""type"": ""LineString""}";760215;RINO PANCALDI;Male;2e11f41e7e6e9d716512c7bdd4672895
3364;24950;VIA ERMANNO GALEOTTI;14;San Donato - San Vitale;VIALE DELLA REPUBBLICA;VIA DELL'ARTIGIANO;10473;10474;1991-10-21;167.0;2;;24;B;1;;15;F;44.50274269647162, 11.364499977813983;"{""coordinates"": [[11.36395944472478, 44.50338527294709], [11.364956967874814, 44.50219903914936], [11.36504300801377, 44.50210227943952]], ""type"": ""LineString""}";759506;ERMANNO GALEOTTI;Male;d01a2988fe31755255f7e409f1e3929e
4798;250;VIA DEGLI ACERI;14;San Donato - San Vitale;VIA CHIESA CALAMOSCO;VIA VIADAGOLA;11000;11001;1991-10-21;894.0;2;;4;3;1;;27;;44.53039793951693, 11.40361531549256;"{""coordinates"": [[11.39834103637061, 44.53020930521582], [11.398455830830065, 44.53018764583783], [11.39904731364203, 44.529980824600514], [11.39910060802179, 44.529968163262154], [11.399159587153429, 44.52996307057957], [11.399226784577241, 44.52996165821455], [11.399299850447981, 44.52997167270847], [11.399466354083613, 44.53002592407228], [11.399750889046478, 44.530123831848684], [11.400023624449537, 44.53021327255434], [11.400171762511004, 44.53025668287166], [11.40031065804243, 44.530290780675315], [11.400448945259694, 44.53031007293616], [11.400594483993794, 44.53032605263852], [11.40074701246855, 44.530332351468566], [11.400933182843913, 44.53032949812188], [11.401151928372775, 44.53032338452313], [11.401571035434891, 44.53030878807465], [11.402006537453035, 44.53029961571281], [11.40218947709077, 44.530299610080554], [11.402242601054178, 44.53030086877296], [11.402289257369764, 44.53030521638442], [11.402395210129264, 44.53032993110143], [11.402814022787503, 44.530438508901234], [11.402941546391652, 44.53046503768108], [11.403058188846117, 44.53048037117819], [11.4032825379476, 44.53049940562698], [11.403524659476215, 44.53051206072922], [11.403946945591757, 44.53054043870699], [11.404144017646649, 44.53055598576602], [11.404260241389332, 44.530560523815474], [11.40435270906323, 44.53055815305031], [11.404426971676989, 44.53055195249993], [11.404497939103969, 44.53053999667634], [11.40467313154332, 44.53049730720985], [11.404856247096056, 44.53044164895384], [11.405051361095333, 44.53037113549863], [11.40516917351534, 44.5303311306399], [11.405209129524534, 44.53032068303766], [11.405285408185772, 44.53031057736275], [11.40541854411535, 44.53031048166227], [11.405682620266312, 44.530326342568245], [11.405784283344698, 44.53033823491157], [11.405877740616448, 44.530351038323886], [11.405960972141425, 44.53037590452281], [11.406027908158393, 44.53041213323697], [11.406072192221178, 44.53045389880448], [11.406110188111233, 44.53051104718751], [11.406193803029177, 44.53064633016421], [11.406280304994235, 44.530786917724406], [11.406307069586148, 44.530806663221874], [11.406357397978645, 44.53082955799165], [11.406392642516542, 44.53083885281687], [11.406432566522684, 44.530838011160085], [11.406465791935327, 44.530831900188666], [11.406552776324219, 44.53080426510669], [11.40667500758161, 44.53076704634286], [11.406741571394173, 44.530750239579234], [11.406797905664666, 44.530739905223555], [11.406854839689869, 44.530732520026206], [11.407073625517489, 44.53069468730689], [11.4073757124208, 44.53063422952188], [11.40813236226097, 44.53048416764833], [11.408694889035761, 44.53035874097577], [11.408806763011228, 44.53033135318115]], ""type"": ""LineString""}";759134;DEGLI ACERI;Toponimo;f77479444690911424876f2e090b40ec
4557;3450;VIA ETTORE ASCOLI;11;Borgo Panigale - Reno;VIA PANIGALE;VIA ETTORE ASCOLI;8727;8732;1992-01-10;70.0;;;;;1;;3;;44.51698693940424, 11.282099268811418;"{""coordinates"": [[11.28182363615754, 44.51675763972714], [11.282012233280062, 44.51698285892643], [11.282064255466523, 44.51702555341802], [11.28212633733124, 44.51705004165642], [11.282212585656898, 44.517048317404296], [11.282292043979933, 44.517057018766124], [11.282351333676127, 44.517102151563186], [11.282400651494164, 44.51716805455752]], ""type"": ""LineString""}";759512;ETTORE ASCOLI;Male;fc996c6e6c60b5fdae7d416eb51b0bae
3432;9820;VIA STEFANO BOTTARI;14;San Donato - San Vitale;VIA CORRADO MASETTI;VIA EDOARDO FERRAVILLA;10563;10564;1991-10-21;90.0;2;;4;F;1;;7;;44.50621815399222, 11.370666840259602;"{""coordinates"": [[11.370237121871506, 44.50595631709388], [11.371096558647697, 44.50647999089057]], ""type"": ""LineString""}";760345;STEFANO BOTTARI;Male;cae175c44c56199dbdc1d106659e790c
4755;34450;VIA DELLA MANIFATTURA;12;Navile;VIA FERRARESE;VIA STALINGRADO;10779;10761;1992-01-10;330.0;;;;;1;;7;;44.522191845876854, 11.36112440797138;"{""coordinates"": [[11.359386557936622, 44.522938450309496], [11.362162529671373, 44.521767353187784], [11.362494769642712, 44.52161203457998], [11.36256075365397, 44.52156744771698], [11.362583849488386, 44.52154641689156], [11.362604840419165, 44.521512853069346], [11.362706783736277, 44.521274309200976]], ""type"": ""LineString""}";759317;DELLA MANIFATTURA;Toponimo;90ddc23cd7a3fad77eb17e6a7ddbf8df
1955;53270;VIA SAVIGNO;16;Savena;VIA FRANCESCO CAVAZZONI;VIA ARGONNE;6669;6666;1991-10-21;201.0;;;;;1;;7;A;44.468962483008795, 11.382809301835737;"{""coordinates"": [[11.38340780614979, 44.46977279916626], [11.382385122475611, 44.46837647878665], [11.382308438232506, 44.46828361473889], [11.382269480982703, 44.46826454097275], [11.382233978106216, 44.46824539510477], [11.382191756429874, 44.46823136788206], [11.382156556693792, 44.46821966982835]], ""type"": ""LineString""}";760314;SAVIGNO;Toponimo;5cead6182ce883e5581f8e62249e1314
4400;8850;VICOLO BOLOGNETTI;15;Santo Stefano;VIA SAN VITALE;VIA BEGATTO;16560;16559;1993-04-06;276.0;2;;28;;1;;17;;44.493069667010374, 11.353783262110053;"{""coordinates"": [[11.354445712829872, 44.49407483978611], [11.354174904398937, 44.49332363174086], [11.354102241493246, 44.49314262083914], [11.354020386047074, 44.492952571801304], [11.35393849624654, 44.49281321696592], [11.353808485084542, 44.49261038681244], [11.353757756373044, 44.4925436973584], [11.353731281207095, 44.49253462849262], [11.3536953253387, 44.492535621935154], [11.35357280322036, 44.492577930546766], [11.353392716280414, 44.49265183653655], [11.35317743263262, 44.49275155800464], [11.353037663254648, 44.4928325545866], [11.352886439351451, 44.49291833339935], [11.352752813404257, 44.492997303458914]], ""type"": ""LineString""}";758946;BOLOGNETTI;Toponimo;ea6821c49bfa0259864384b2907d46b4
4292;60300;VIA ANTONIO MARIA VALSALVA;16;Savena;VIA PIER PAOLO MOLINELLI;VIA BERENGARIO DA CARPI;5809;5819;1992-01-10;94.0;;;;;1;;3;;44.47209020384459, 11.366319087070584;"{""coordinates"": [[11.366595464058404, 44.471823008333565], [11.366222170781633, 44.47197080033308], [11.366202202108182, 44.4719859605268], [11.366191447230854, 44.472013821472125], [11.366182851339746, 44.472053413080246], [11.366181728946737, 44.47212641151112], [11.36619822721645, 44.47218152561746], [11.366264072071084, 44.472279513569525], [11.366403886814874, 44.47246404065225]], ""type"": ""LineString""}";758848;ANTONIO MARIA VALSALVA;Male;d2cc679e18870612286c1c67abf267bf
1875;18650;VIA CROCIALI;14;San Donato - San Vitale;VIA VERDE;VIA CROCIALI;6600;16078;1991-10-21;136.0;18;;28;;7;;15;3;44.49139848791504, 11.37286504578615;"{""coordinates"": [[11.372882974380643, 44.49199567355102], [11.372925805328697, 44.49193754478534], [11.3729341047783, 44.49188512126205], [11.372860017061956, 44.4913442466037], [11.372785325182333, 44.49078844011934]], ""type"": ""LineString""}";759089;CROCIALI;Toponimo;5d8c142d87eb1e05533a6759e0b83730
1893;59640;PIAZZETTA DEGLI UMARELLS;14;San Donato - San Vitale;VIA LIBIA;VIA SCIPIONE DAL FERRO;6534;6611;1991-10-21;98.0;22;;22;;;;;;44.49539146850414, 11.366352774414471;"{""coordinates"": [[11.366968060545709, 44.495439184096796], [11.365737488283234, 44.49534375291148]], ""type"": ""LineString""}";1183173;PIAZZETTA DEGLI UMARELLS;Toponimo;332fd8ba511d2d53813e881f3f3aa25a
1899;3050;VIA DELL'ARGINE;14;San Donato - San Vitale;VIA DELLA RAMPA;VIA DELL'ARGINE;6598;6621;1992-01-10;79.0;;;;;1;;49;;44.49287452373837, 11.375151852931385;"{""coordinates"": [[11.374979732833182, 44.49320548958926], [11.375010335632002, 44.4931680683299], [11.375034549505326, 44.49312353291074], [11.375105434892768, 44.49297920507575], [11.375310015456972, 44.49253540617806]], ""type"": ""LineString""}";759343;DELL'ARGINE;Toponimo;b594ceec727f344d9ba9913744fc96a4
1913;18100;VIA PAOLO COSTA;15;Santo Stefano;VIA JACOPO DELLA LANA;VIA AUGUSTO MURRI;6298;6299;1991-10-21;251.0;2;;34;H;1;2;9;;44.48478539909508, 11.358384320966298;"{""coordinates"": [[11.359299030301104, 44.48571612853531], [11.358867044552978, 44.48512890410698], [11.35837530609132, 44.48474686627641], [11.357963038987434, 44.48441757844487], [11.357713047156354, 44.48422710660552], [11.35736889730093, 44.483951856681955]], ""type"": ""LineString""}";760095;PAOLO COSTA;Male;78a4a6fd1b7baa07837f4dd64ae171ab
1917;10350;VIA BROCCAINDOSSO;15;Santo Stefano;STRADA MAGGIORE;VIA SAN VITALE;6471;6472;1991-10-21;339.0;2;;58;A;1;;81;E;44.4926304397913, 11.355033117868624;"{""coordinates"": [[11.355795868089569, 44.49407043612429], [11.355658986944908, 44.493732252012144], [11.355507363475624, 44.493442076615864], [11.355136087152921, 44.492743880493585], [11.35492212499819, 44.492311912291825], [11.354901280551909, 44.49229088013534], [11.354863714440693, 44.49226780724178], [11.35442904173785, 44.491649617084704], [11.354142799056797, 44.49126675280323]], ""type"": ""LineString""}";758956;BROCCAINDOSSO;Toponimo;fdd807750b304d8ac8a9dfdff8eb08f8
1920;24500;VIA DELLA FRATTA;15;Santo Stefano;VIA SAN VITTORE;VIA DI BARBIANO;5644;15993;1991-10-21;922.0;2;;4;;1;;11;;44.46691390138596, 11.340560131196154;"{""coordinates"": [[11.340690982211049, 44.47043405987175], [11.340633686004296, 44.47036102611642], [11.340520153336989, 44.47025434124248], [11.340460082111244, 44.47019930650913], [11.340438996662078, 44.47016750944164], [11.340428953437588, 44.470137376530815], [11.340422755563944, 44.47011474498478], [11.340439445627762, 44.47009038382016], [11.340489226982102, 44.47006573131025], [11.34053844976344, 44.47003622881784], [11.340592214708824, 44.469987637651485], [11.340639615477722, 44.46991257421697], [11.340684978509598, 44.46982868496656], [11.340727015635258, 44.46973173807796], [11.34075901831582, 44.46964889697121], [11.340777204909628, 44.46957393736628], [11.340779084914816, 44.46948607828087], [11.3407513586109, 44.46938976063846], [11.340713637372541, 44.46930884435002], [11.340692275650856, 44.46923900792604], [11.34059669782959, 44.46907823633023], [11.340571439712892, 44.469038287440625], [11.340323015347732, 44.46883045077813], [11.340291709538505, 44.468794568956724], [11.340286579260725, 44.468753982295354], [11.34028772029937, 44.468723719106535], [11.340313978791924, 44.46867612409218], [11.34035497783089, 44.468645034758836], [11.340448976725789, 44.468589325957524], [11.3404775168128, 44.46854000063698], [11.340479246126138, 44.468348371440776], [11.340475002429478, 44.468124950414825], [11.340465455841322, 44.46788649569713], [11.340456139033446, 44.467829556088034], [11.340369562682605, 44.46765990318333], [11.340288209914053, 44.46750360203785], [11.34021812030021, 44.4673941176285], [11.34011774550069, 44.46723148135216], [11.339974292373322, 44.467106692778316], [11.339933013004384, 44.4670722486464], [11.339804972273596, 44.466980768725385], [11.339730534430686, 44.4669385957038], [11.33959183548116, 44.46687421581876], [11.339572544639037, 44.46686117026492], [11.339538232809431, 44.46682489970113], [11.339520405919906, 44.46678997477343], [11.339448372415145, 44.466631789522374], [11.339420693042847, 44.46652648593486], [11.339414934115064, 44.466440889991105], [11.339449435021853, 44.46636456092664], [11.339517630454942, 44.4663093816776], [11.339639092468378, 44.46623630279601], [11.339687527062859, 44.46615632110252], [11.33969735484966, 44.46605023983428], [11.339688576176155, 44.46594791589937], [11.339665392986, 44.4658962928738], [11.339584849618513, 44.46576013146606], [11.339553693050819, 44.465685147974305], [11.339529906168758, 44.465618412884716], [11.339539947974298, 44.46557619184365], [11.339573843908166, 44.46554356486096], [11.339863881672601, 44.46551912889564], [11.340062919123634, 44.46550831506025], [11.340196447242597, 44.465502219825304], [11.340752910695048, 44.46545047017842], [11.341007697019347, 44.465425079639466], [11.341061499569353, 44.46542060930741], [11.341289826170785, 44.465378952864405], [11.341347373874825, 44.46535088173143], [11.341508134168778, 44.46514590763385], [11.341544376093134, 44.46505441780542], [11.34154214502674, 44.46494017526254], [11.341546828348289, 44.46488125605569], [11.341573365888644, 44.46484038896553], [11.34160952930133, 44.464806031373925], [11.341666190868466, 44.46475613788962], [11.341777806279284, 44.46467149227084], [11.341858132392147, 44.46462614570216], [11.341961897276695, 44.4645803272228], [11.34203144450522, 44.4645587345251], [11.342210717158194, 44.46452311509033], [11.3424485439898, 44.4644846193805], [11.342527192418938, 44.464456114664934], [11.342556803966525, 44.46443365764875], [11.342592307473268, 44.46438251438901], [11.342639317622714, 44.46434592629697]], ""type"": ""LineString""}";759307;DELLA FRATTA;Toponimo;ef6e4ca08f4d2c24826ed6df76c2af19
4375;26650;VICOLO GHIRLANDA;13;Porto - Saragozza;VICOLO GHIRLANDA;VIA MONTE GRAPPA;6145;165;1992-01-10;50.0;2;;4;A;1;;3;A;44.49534167960904, 11.341968108275507;"{""coordinates"": [[11.34209699912116, 44.49551419265492], [11.342022654465392, 44.49533178618267], [11.341928317832258, 44.495347720608414], [11.341820961571326, 44.49517798268807]], ""type"": ""LineString""}";759651;GHIRLANDA;Toponimo;b7f21e1115d368c508809df98bb281fc
4382;31650;GALLERIA DEL LEONE;15;Santo Stefano;PIAZZA DELLA MERCANZIA;VIA FRANCESCO RIZZOLI;6219;6220;1993-08-09;58.0;2;;2;C;1;;3;O;44.49407457834039, 11.346220712635523;"{""coordinates"": [[11.346449422963214, 44.49398123739186], [11.346278672577418, 44.49399945729614], [11.346111644289987, 44.49402581080462], [11.346186645948247, 44.494299253272544]], ""type"": ""LineString""}";759221;GALLERIA DEL LEONE;Toponimo;d306da690eaac5fdd66fac6f79a7d183
4386;21050;GALLERIA DUE TORRI;15;Santo Stefano;VIA LUIGI ZAMBONI;VIA SAN VITALE;6233;6241;1993-08-09;55.0;2;;2;C;1;;1;D;44.49462328241493, 11.347217374135804;"{""coordinates"": [[11.346932009660923, 44.494705900567844], [11.347190140138036, 44.49461939895429], [11.347400853327166, 44.49462003556355], [11.347411523770832, 44.49448227466434]], ""type"": ""LineString""}";759469;GALLERIA DUE TORRI;Toponimo;d7ed7399b670127755a2b4af5f582789
4388;10400;VICOLO BROGLIO;15;Santo Stefano;VIA SAN VITALE;PIAZZA SAN MICHELE;6252;6253;1992-01-10;112.0;2;;6;A;1;;3;A;44.49394730905496, 11.349292814511777;"{""coordinates"": [[11.349457433414251, 44.493575000585246], [11.349175315597092, 44.49368786540541], [11.34920863480736, 44.49384477896873], [11.349271548992258, 44.49406650523962], [11.349361624234968, 44.49429212875574], [11.349417467885255, 44.494441142537276]], ""type"": ""LineString""}";758957;BROGLIO;Toponimo;cddfa32dc0d79edb97c9b6ed5e6823d2
1757;2070;VIA BENIAMINO ANDREATTA;15;Santo Stefano;VIA GIULIO CESARE CROCE;VIALE QUIRICO FILOPANTI;6504;6501;1991-10-21;27.0;;;;;;;;;44.49484738327467, 11.356703380905092;"{""coordinates"": [[11.356867949009802, 44.49481760408334], [11.35677096150028, 44.49482818596363], [11.356540531201219, 44.49488667954697]], ""type"": ""LineString""}";1180257;BENIAMINO ANDREATTA;Male;7d0f4b10d24451af7aa89b36a9316806
1760;18450;VIA GIULIO CESARE CROCE;15;Santo Stefano;PIAZZA DI PORTA SAN VITALE;VIA BELMELORO;6501;6514;1991-10-21;95.0;2;;4;;1;;1;;44.4944586772333, 11.356573469688058;"{""coordinates"": [[11.356540531201219, 44.49488667954697], [11.35655483694423, 44.4947226182451], [11.356565355803985, 44.494579133994705], [11.356583651207005, 44.49434053895818], [11.356601412451688, 44.49403032138155]], ""type"": ""LineString""}";759747;GIULIO CESARE CROCE;Male;06aa57bce13048d2395558090a7601a6
